924	9,7,6;6,8,8;4,9,6;14,10,7;10,11,8;12,11,9;0,12,9;7,13,8;3,14,10;5,15,9;23,15,6;18,16,9;21,17,6;19,17,7;16,17,10;26,18,9;22,18,8;29,19,9;25,20,10;15,21,10;34,22,6;42,22,9;39,23,9;36,23,8;38,24,6;43,24,8;44,24,9;31,25,10;51,25,10;59,26,6;41,27,6;50,27,8;37,28,7;54,28,10;57,29,6;46,31,9;47,32,7;53,32,8;56,33,10;49,34,6
925	14,7,7;12,7,9;6,8,7;0,9,8;9,9,8;11,9,7;4,10,9;10,10,8;1,11,9;26,11,10;25,13,10;22,14,9;28,15,8;21,15,9;5,16,9;19,16,9;15,16,10;24,18,9;18,18,6;34,18,10;27,19,10;40,19,9;35,21,8;42,21,7;36,21,8;38,24,6;33,24,6;31,25,9;32,26,6;50,26,8;41,27,8;55,27,9;46,28,8;57,28,10;58,29,6;52,29,8;53,30,9;51,31,9;54,33,10;59,35,6
926	13,7,8;0,8,7;14,8,10;6,9,10;10,10,8;9,11,9;7,11,8;5,13,8;28,13,6;4,14,7;3,15,9;18,15,6;29,16,9;17,16,10;23,17,10;21,17,7;27,17,10;22,19,7;24,21,8;41,21,6;19,23,6;31,24,7;34,24,6;44,24,7;33,25,9;43,25,10;36,26,6;40,27,7;45,27,10;42,28,6;56,28,7;50,29,6;47,30,8;52,30,7;46,31,10;32,32,7;58,35,10;53,36,10;48,36,8;49,37,7
927	13,7,10;14,7,9;2,8,6;6,8,10;1,9,10;5,9,9;4,10,8;9,11,8;27,11,8;8,12,9;28,13,8;16,14,7;21,14,6;10,15,9;20,16,7;15,17,6;25,17,8;18,18,6;17,19,6;31,20,9;39,20,7;23,21,8;35,21,7;42,22,6;32,23,9;44,24,8;37,24,9;33,25,6;45,25,9;38,26,10;54,27,9;50,28,10;51,28,8;58,29,9;49,29,10;36,30,7;53,30,8;48,32,8;59,32,7;46,36,9
928	
929	13,7,6;4,8,8;1,8,8;0,9,7;2,9,8;12,9,9;11,11,8;14,11,9;8,12,8;28,12,7;23,14,9;19,15,10;27,16,6;5,17,7;15,19,8;21,20,7;26,20,9;25,20,7;16,21,6;35,21,6;44,21,6;18,22,8;37,22,9;31,22,10;32,25,6;42,28,6;43,28,8;33,29,7;36,30,7;41,32,10;53,32,7;45,33,7;47,33,6;51,34,7;49,35,9;58,35,6;46,37,7;57,37,6;56,38,6;52,41,6
930	0,7,8;8,7,10;12,8,7;14,8,8;11,9,6;6,10,7;9,11,9;7,11,9;2,12,7;1,13,10;21,13,6;26,13,7;17,14,10;19,14,9;18,15,6;25,15,6;28,15,8;20,16,7;24,16,6;22,19,6;37,20,10;41,20,7;39,20,6;42,21,10;40,22,10;36,23,8;32,23,6;30,23,9;38,24,6;53,25,7;58,25,6;31,28,10;49,28,6;52,28,7;54,29,6;56,30,7;59,30,10;48,31,8;45,32,8;57,33,9
931	9,7,10;3,7,6;13,8,10;4,8,6;11,10,9;8,11,10;12,11,7;2,12,10;6,12,10;16,13,10;22,13,9;24,14,8;0,15,10;17,15,7;18,16,10;29,16,9;21,16,7;26,17,6;25,17,8;37,19,7;40,20,9;27,21,6;31,21,8;32,22,9;34,23,7;39,24,9;30,24,9;36,25,9;38,25,7;55,25,10;33,26,7;57,27,6;45,28,8;52,28,9;59,29,8;56,29,8;48,29,9;46,31,6;51,32,7;50,33,8
932	6,7,7;14,7,9;13,7,9;10,8,7;5,8,6;12,9,7;1,9,10;3,10,9;22,10,8;2,11,6;20,13,10;21,13,8;16,14,8;4,15,6;18,15,9;23,17,10;17,17,10;24,18,6;26,20,9;37,20,9;25,21,6;30,22,7;38,22,10;31,23,9;42,24,10;32,24,10;44,27,8;36,27,8;35,28,10;54,29,7;40,30,8;55,30,7;45,32,10;49,33,7;58,33,7;48,34,9;59,35,9;53,35,6;47,37,6;46,38,7
933	1,7,9;12,8,6;3,9,10;4,9,6;14,11,7;2,11,8;11,12,7;9,13,9;24,13,9;10,14,10;27,14,10;18,15,7;28,15,8;20,16,8;22,16,6;8,17,10;17,17,6;23,19,8;15,19,7;36,20,9;16,21,9;32,21,8;40,21,6;42,22,10;30,23,10;34,23,6;39,24,9;41,25,10;31,26,9;45,26,8;35,28,7;46,28,6;49,28,8;50,29,10;53,29,8;48,30,7;54,31,6;51,31,9;55,32,7;59,33,7
934	1,7,6;8,7,10;10,8,8;2,8,9;9,9,6;12,10,10;11,10,10;7,10,10;6,11,8;17,11,7;4,15,6;19,15,6;24,16,10;27,17,6;15,17,6;16,17,6;18,18,6;22,18,6;23,19,8;25,21,7;41,21,10;30,22,6;38,23,9;42,23,9;36,24,8;33,24,6;32,25,8;35,25,9;44,26,8;45,26,7;52,28,10;31,29,7;46,29,7;50,30,6;54,30,8;58,31,10;48,31,10;51,32,9;53,33,9;55,34,9
935	0,9,9;7,10,8;9,10,9;13,11,7;11,11,8;3,12,6;14,13,7;8,13,10;4,14,8;24,15,9;6,16,9;25,17,7;27,18,10;15,18,10;21,18,10;17,21,10;23,22,6;18,22,6;29,23,8;19,24,8;37,25,7;42,26,10;30,27,7;33,27,7;34,28,7;36,28,8;38,30,8;44,31,7;39,31,8;35,32,10;48,34,8;54,34,6;56,35,6;53,35,6;51,35,7;46,36,6;45,37,7;59,38,8;52,39,10;57,40,6
936	14,7,8;9,8,7;7,8,8;1,8,10;6,9,7;8,9,10;13,10,6;3,10,10;25,12,9;10,13,6;28,13,6;4,14,10;24,15,9;21,15,6;16,16,10;23,17,6;15,17,6;17,17,8;27,18,8;20,19,6;43,19,8;30,20,9;34,20,8;31,21,6;44,21,6;37,22,7;36,22,10;38,23,9;58,23,8;33,25,7;53,25,9;32,26,8;49,26,9;45,27,10;54,28,6;48,28,6;57,31,7;50,31,8;52,32,9;51,33,6
937	11,7,8;14,7,7;10,8,10;1,8,7;9,9,9;8,9,6;7,10,9;2,10,9;5,12,9;0,13,8;22,13,9;19,15,6;29,16,8;15,17,7;17,17,7;28,18,6;25,18,10;16,18,8;34,19,9;21,20,7;37,20,9;43,20,10;42,21,9;38,22,9;24,23,9;40,23,7;39,23,9;41,24,9;35,25,8;46,25,8;32,26,6;48,26,7;56,27,6;53,27,7;45,29,8;59,29,9;50,30,8;55,31,6;52,31,8;54,32,10
938	9,7,10;12,7,9;14,8,10;11,9,10;3,9,9;4,10,9;5,12,6;0,12,6;10,14,7;6,15,9;15,16,10;25,16,10;23,17,7;21,19,6;27,19,8;19,20,9;16,21,10;24,21,10;17,22,9;38,22,6;29,23,8;41,23,6;31,24,10;40,25,8;32,26,10;39,26,10;30,26,8;35,29,10;58,29,8;36,30,10;49,30,9;57,31,7;34,32,9;55,32,6;54,33,9;46,33,6;52,34,8;51,35,7;48,35,10;50,37,10
939	8,7,8;12,9,9;10,10,8;7,10,10;9,11,10;14,11,6;13,12,8;6,13,9;24,14,7;11,15,8;20,16,9;3,18,8;28,19,8;21,19,7;26,20,10;19,21,9;18,21,9;27,21,10;36,22,8;32,23,7;25,24,6;15,25,7;39,25,7;40,25,8;37,27,9;30,27,9;44,28,6;34,28,8;33,29,10;57,29,7;52,30,9;35,31,6;45,32,10;53,33,7;55,34,6;46,34,9;59,34,8;54,35,10;47,36,6;56,41,10
940	0,7,10;7,8,10;6,9,8;3,10,9;8,10,7;13,11,8;14,12,10;10,13,10;22,13,8;11,14,9;19,14,10;12,15,10;21,16,9;29,16,6;28,16,8;17,17,6;24,17,9;23,19,7;18,20,8;35,20,10;26,21,8;37,22,6;41,22,7;38,23,9;40,23,10;32,24,9;34,24,6;36,25,9;31,26,7;55,27,6;50,27,6;48,29,7;46,31,7;45,32,8;42,33,8;56,33,8;52,33,8;47,34,8;57,34,8;49,36,7
941	11,7,7;0,7,7;2,7,7;10,8,7;14,8,10;6,9,8;9,9,8;4,10,8;21,11,6;5,12,10;12,14,8;27,14,10;22,15,10;25,15,10;23,15,6;20,16,9;19,17,6;15,17,6;29,19,10;43,19,10;16,20,7;30,20,8;36,20,7;33,22,6;44,22,6;31,23,7;32,24,10;38,24,9;37,25,10;54,27,8;56,27,9;42,28,7;46,29,10;48,30,7;55,31,8;45,32,8;53,32,10;49,32,7;58,33,7;50,37,9
942	5,8,7;1,8,9;2,9,8;3,10,7;4,10,9;0,11,7;10,12,9;8,12,8;13,13,6;28,14,10;19,16,7;26,17,10;22,17,9;24,18,8;9,19,6;17,19,7;15,20,9;21,20,6;16,21,9;29,22,7;32,22,10;33,22,7;37,23,7;31,23,10;43,25,8;42,25,6;34,26,9;40,26,7;30,27,8;52,27,9;54,28,7;36,29,6;46,29,6;55,29,10;57,31,8;45,32,7;47,33,10;59,33,7;49,34,7;51,36,10
943	0,7,7;1,7,6;7,8,10;10,9,9;9,9,10;5,10,6;8,11,9;4,11,8;6,12,6;15,12,7;29,14,7;27,14,6;3,15,9;28,16,9;17,17,9;18,17,6;19,17,9;21,18,8;41,18,9;24,20,10;39,20,7;16,21,7;37,21,7;40,22,8;34,23,6;44,23,9;42,24,9;43,26,7;32,26,7;38,28,7;45,28,6;48,28,9;47,29,8;55,29,8;50,30,10;52,30,8;58,31,8;53,32,8;59,33,8;51,36,8
944	11,7,7;3,7,7;4,8,8;1,8,9;7,9,10;10,9,9;9,11,6;14,12,6;5,13,6;17,13,8;6,15,8;18,15,7;23,15,8;22,16,7;15,17,9;20,17,7;19,18,7;16,18,10;26,20,10;35,20,7;29,21,8;34,22,8;33,23,6;40,24,6;38,24,6;36,25,6;43,25,7;37,26,10;32,26,7;51,26,9;54,27,7;46,27,9;44,28,10;56,28,10;52,29,10;53,31,9;55,31,7;45,32,10;49,32,6;59,35,7
945	9,7,6;0,7,8;4,8,9;7,8,6;14,8,7;10,9,9;13,10,10;3,10,7;12,11,8;5,12,7;17,13,8;20,15,9;19,15,6;24,16,8;22,16,10;16,16,6;23,17,7;27,18,9;42,18,8;30,19,10;25,20,7;33,20,7;36,21,6;31,21,7;21,22,9;41,23,7;38,24,6;39,25,8;35,26,6;53,28,8;44,29,7;54,29,7;58,30,9;56,30,6;48,31,6;57,31,9;49,32,10;47,33,8;51,34,8;45,36,9
946	6,7,8;8,7,7;14,8,7;10,8,10;4,9,6;9,9,7;13,10,8;7,11,6;1,12,9;24,12,10;17,13,8;22,13,10;11,14,10;16,14,9;18,14,6;20,15,6;19,16,9;29,17,6;26,17,9;35,18,9;15,19,8;31,19,8;33,20,7;36,21,6;44,21,10;40,23,8;38,24,6;43,24,10;58,24,10;47,25,10;34,26,7;55,26,10;59,27,9;53,28,7;56,29,9;30,30,7;50,30,9;46,31,9;49,31,7;54,35,6
947	13,7,8;14,7,8;4,8,6;7,8,9;0,9,6;9,9,6;12,10,8;11,10,9;3,12,10;15,12,9;5,14,8;24,14,6;26,15,7;23,15,8;29,16,9;19,17,7;17,19,8;27,20,6;20,21,10;35,21,6;32,21,8;28,22,10;44,22,9;39,23,9;30,23,8;36,23,8;37,25,9;34,26,6;42,26,6;58,26,6;41,27,7;59,27,9;55,28,9;57,29,10;48,29,7;49,29,6;52,32,9;56,33,9;45,35,6;51,36,7
948	5,7,8;12,7,7;11,8,10;10,8,8;4,9,6;7,9,6;1,10,10;0,10,7;28,10,7;3,11,10;22,13,6;2,14,9;19,15,6;15,16,9;21,16,6;23,18,9;18,18,7;20,20,10;41,20,9;17,21,6;25,22,7;37,22,6;31,23,10;43,24,6;36,24,8;32,25,6;38,25,8;33,26,9;47,26,8;30,27,6;57,27,8;55,28,8;54,29,6;56,30,9;59,31,6;49,31,7;58,34,6;46,35,8;51,36,7;44,38,6
949	4,7,6;1,8,6;9,9,7;10,10,10;6,11,6;2,12,9;0,13,10;12,13,9;20,13,9;13,15,6;29,15,7;15,16,8;22,17,7;14,18,7;25,18,10;27,19,10;18,20,10;16,21,8;34,21,7;17,22,7;41,22,9;21,23,6;35,23,10;37,23,9;36,24,8;39,25,8;42,25,10;31,26,7;40,26,7;32,28,10;54,28,10;48,28,10;56,29,6;59,29,9;58,30,10;45,31,7;51,32,10;55,33,9;50,34,9;53,35,9
950	1,7,10;10,7,7;3,7,8;4,8,9;8,8,9;0,10,8;11,10,6;12,11,9;22,11,10;26,12,6;9,13,6;2,14,8;19,14,7;25,14,6;17,15,6;24,15,6;18,16,8;27,16,10;20,17,7;36,17,10;37,19,10;44,21,6;34,21,9;16,22,10;35,22,9;39,24,6;32,24,6;33,25,6;30,26,6;54,27,10;58,28,10;41,29,8;45,31,7;59,31,10;56,31,10;49,32,9;51,32,7;47,34,6;57,34,9;48,39,10
951	1,7,7;6,7,9;3,8,9;13,8,10;9,8,8;8,9,6;7,10,9;14,10,10;5,11,8;22,11,10;18,13,10;15,13,10;0,16,8;17,16,7;20,17,7;29,18,7;26,18,9;19,18,7;27,19,6;43,19,10;28,20,8;32,21,9;34,21,9;42,22,10;39,22,8;30,23,8;31,23,10;36,23,10;33,25,10;45,25,9;58,25,8;41,26,9;46,27,6;59,28,10;51,29,6;57,30,8;49,30,7;53,31,9;56,33,10;47,34,6
952	3,7,6;11,7,10;9,8,7;7,9,9;12,10,8;14,10,6;0,11,6;6,11,10;8,12,7;2,13,9;15,13,9;28,13,9;27,14,7;16,14,9;22,15,10;26,15,10;25,16,6;20,17,9;32,17,10;38,19,10;19,20,7;44,20,10;34,20,7;21,21,7;41,21,9;40,22,8;39,23,9;43,24,10;30,24,8;50,26,6;42,28,9;56,28,6;52,29,9;47,29,8;58,29,9;57,30,10;59,30,6;54,30,10;55,34,8;48,36,8
953	6,7,7;13,7,9;5,8,10;14,8,6;9,9,7;11,9,7;0,10,10;3,10,10;10,11,6;7,12,8;17,13,9;18,14,10;29,15,10;16,16,10;26,16,7;23,17,6;27,17,8;15,17,9;44,18,8;24,19,8;39,19,9;37,20,8;30,20,6;41,21,7;36,22,8;33,22,6;19,24,8;35,25,8;48,25,9;38,26,9;57,26,8;42,27,10;53,28,7;49,29,8;46,29,7;50,30,7;54,31,9;52,31,9;56,32,8;55,34,9
954	3,7,8;14,7,9;2,8,10;11,9,8;13,9,6;5,10,10;4,10,9;6,11,8;0,11,9;24,11,6;7,14,8;23,15,8;15,16,8;19,17,7;25,18,6;16,18,7;29,19,6;17,19,6;28,20,8;44,21,10;40,21,6;18,22,8;33,23,10;36,24,9;41,24,9;37,24,10;31,26,10;35,27,7;50,28,6;39,29,8;38,30,10;55,30,10;49,31,10;47,32,8;54,32,8;53,32,8;48,33,6;46,34,6;57,35,9;45,36,8
955	
956	0,7,10;4,9,10;6,10,6;12,10,10;14,11,7;13,11,7;5,12,6;1,12,7;9,13,7;20,13,8;26,15,10;23,15,6;19,16,10;2,17,9;29,17,10;24,18,6;27,18,9;18,19,9;22,20,9;21,21,9;40,22,9;32,22,9;33,22,10;35,23,6;34,24,7;36,25,8;42,27,9;39,27,10;30,28,8;45,28,7;46,28,8;41,29,10;50,29,6;59,30,10;54,31,8;49,32,6;47,32,8;52,33,8;56,34,7;51,36,7
957	6,7,8;12,8,9;14,9,10;2,10,8;13,11,8;4,11,8;0,11,9;10,12,10;21,12,9;8,14,8;20,14,8;11,15,9;18,15,10;15,15,8;26,16,6;22,16,6;28,16,10;29,17,10;27,17,8;33,20,8;30,21,6;24,22,8;35,23,8;43,24,6;39,25,6;34,25,10;40,26,10;37,26,10;32,29,6;51,29,9;31,30,9;52,30,9;59,30,9;50,31,10;54,31,8;46,32,6;55,32,10;57,32,6;45,33,7;49,34,7
958	3,7,9;9,7,6;5,8,10;12,8,10;0,10,6;11,11,10;10,12,6;6,12,8;2,13,9;22,13,7;25,14,10;19,14,10;4,15,10;17,15,7;28,15,6;23,17,8;15,17,10;18,18,6;20,19,7;44,19,9;24,20,9;37,20,10;35,20,7;31,22,9;33,24,10;30,24,6;43,25,8;38,26,10;32,27,9;36,28,10;59,28,6;45,29,7;52,30,7;46,31,7;51,32,9;57,32,7;58,33,7;54,33,6;53,34,7;47,36,7
959	13,7,9;4,9,6;6,9,10;5,10,6;14,10,8;1,11,9;11,11,7;2,12,8;10,13,10;3,14,6;20,14,6;22,15,7;19,16,10;21,17,8;26,17,6;28,18,10;18,19,8;29,20,8;27,20,9;41,21,7;37,21,10;16,22,6;38,22,7;44,22,7;30,23,10;42,23,7;35,25,6;34,25,7;58,25,10;32,26,7;53,26,10;33,27,8;59,27,9;57,28,8;50,28,10;45,29,10;49,31,8;52,31,7;47,32,10;55,34,6
960	6,7,7;1,9,6;10,9,10;9,10,9;14,11,9;7,13,7;13,14,10;4,14,7;8,15,6;21,15,10;11,16,10;24,16,9;23,17,6;19,17,9;29,19,8;27,19,7;16,20,6;17,20,9;26,21,6;34,21,9;22,22,8;43,22,6;33,22,8;35,23,6;32,25,8;30,25,8;37,25,9;42,26,8;41,26,8;48,26,8;38,27,6;47,27,10;57,27,6;46,28,6;52,31,7;56,31,6;50,32,6;49,33,10;51,34,10;45,35,8
961	0,7,8;2,7,10;11,8,8;3,8,6;10,10,9;1,11,6;4,11,6;7,11,7;12,12,6;8,13,8;24,13,6;22,13,10;16,14,7;19,14,8;17,15,9;29,15,10;28,16,7;25,18,6;27,19,6;44,20,10;18,21,6;40,21,6;33,21,10;31,22,7;36,22,9;38,23,8;35,23,10;43,23,10;32,25,7;42,27,9;47,27,9;52,28,10;58,28,9;53,28,8;55,29,10;49,30,6;46,30,9;57,31,8;59,31,7;50,32,7
962	3,7,8;12,7,8;14,8,6;5,8,6;9,8,10;8,9,9;4,10,10;0,11,6;19,11,8;6,12,7;26,13,6;17,14,10;25,16,8;21,16,7;28,17,6;2,18,6;27,18,6;18,18,8;15,19,10;39,19,7;40,20,6;38,20,6;16,21,8;42,21,8;30,21,9;33,22,9;41,22,6;35,23,7;32,25,7;50,25,6;36,27,8;58,27,6;45,28,10;54,28,6;55,28,7;52,29,6;56,30,8;57,30,6;51,31,10;59,34,7
963	13,7,7;10,8,6;0,8,7;1,9,9;5,9,6;7,9,10;3,10,8;12,11,8;24,11,9;14,12,9;15,13,9;22,13,6;8,14,8;18,14,6;25,15,9;27,15,10;19,16,7;20,16,7;35,16,9;23,17,7;42,20,6;28,22,6;34,23,10;31,23,9;30,24,10;33,24,6;41,24,6;38,25,10;51,25,8;36,26,8;48,26,6;32,27,10;56,27,6;55,28,10;53,29,9;46,30,6;47,30,6;58,32,7;54,33,6;45,34,6
964	7,7,9;10,7,8;9,7,6;13,8,7;14,9,10;2,9,10;8,10,6;5,10,9;3,11,10;24,11,9;0,13,7;29,13,9;26,15,9;19,16,6;27,16,8;21,17,7;25,17,9;15,17,9;23,18,7;33,18,7;18,19,10;30,19,9;39,20,10;40,20,10;32,21,8;31,21,8;37,22,6;44,24,8;35,25,6;34,26,7;45,26,10;57,27,8;53,27,8;51,28,9;54,28,6;52,29,10;58,29,8;46,30,9;56,31,6;59,33,6
965	6,7,9;8,7,8;1,9,6;7,9,7;12,10,8;4,10,6;10,11,9;3,11,10;25,11,9;13,12,7;5,13,9;21,14,10;24,14,9;18,15,10;19,15,7;28,17,7;27,18,9;29,19,8;16,20,8;40,20,8;42,20,10;26,21,7;36,21,9;33,22,9;37,22,7;31,22,9;39,23,7;38,25,9;41,26,10;49,26,7;51,27,6;43,28,8;57,28,9;48,29,8;54,30,8;56,31,6;59,31,7;58,32,6;47,32,8;45,33,8
966	13,7,8;1,8,6;9,8,9;7,9,9;2,10,7;11,10,7;8,11,10;6,11,6;5,12,9;26,12,7;16,13,8;23,13,9;19,14,9;29,15,7;17,17,7;28,18,10;20,18,8;10,19,7;18,20,6;44,21,7;40,21,6;21,22,10;35,22,7;36,22,6;43,23,8;30,23,7;38,25,7;31,26,7;41,26,6;54,27,9;51,27,6;32,28,6;50,28,8;56,29,7;55,29,8;48,30,6;45,31,9;57,31,6;58,32,6;53,33,7
967	2,7,7;10,7,9;11,8,6;5,8,6;14,9,7;9,9,8;0,10,8;1,11,10;3,11,6;24,11,6;4,14,8;29,14,9;21,14,8;26,15,8;16,15,10;20,15,9;19,16,8;17,16,6;34,16,6;15,17,8;28,19,10;36,19,7;37,19,8;41,20,9;32,20,9;44,20,6;38,21,6;35,22,8;39,22,10;56,23,10;43,25,10;47,25,7;50,25,8;57,26,9;58,27,10;45,28,10;46,29,7;54,29,9;49,30,6;52,32,6
968	5,7,6;4,7,10;14,8,8;8,8,8;13,8,7;10,10,6;1,10,9;9,11,9;12,11,9;0,12,9;17,13,6;24,13,7;28,13,10;19,14,7;21,15,9;23,15,7;29,15,6;20,16,6;22,17,7;42,17,9;25,19,8;39,19,8;43,20,8;33,20,9;41,21,9;32,22,8;37,23,8;40,23,6;52,23,10;56,24,7;44,25,9;45,25,9;48,26,7;34,27,7;53,27,9;46,28,6;50,28,6;58,29,8;49,30,7;51,31,6
969	13,7,9;1,7,9;11,8,10;10,8,8;0,11,10;3,11,6;12,12,8;6,12,9;17,12,9;9,13,10;18,13,9;25,13,6;4,14,7;21,14,10;15,15,6;23,16,6;24,16,8;16,17,10;22,17,8;26,19,8;38,19,9;35,20,6;36,20,10;40,21,7;39,21,10;43,21,9;34,22,6;32,22,8;46,23,10;33,25,9;44,26,10;59,26,10;57,26,7;49,27,6;48,27,8;47,28,10;52,28,7;55,29,10;54,30,10;58,31,6
970	9,7,8;1,7,7;6,8,8;5,8,10;3,10,6;14,10,7;10,11,8;12,11,9;8,12,8;24,13,6;13,14,6;18,16,7;21,16,7;20,16,6;22,17,6;19,17,9;26,18,10;15,18,6;29,19,7;35,19,7;37,20,7;32,21,10;30,21,6;25,22,7;39,22,6;42,22,8;40,23,6;43,23,8;33,25,7;48,25,6;49,26,6;56,26,9;57,27,6;50,27,6;58,29,8;38,30,7;47,33,10;51,33,8;46,34,7;54,37,9
971	7,7,10;13,7,8;11,7,9;9,8,10;6,8,7;1,8,6;8,9,7;12,10,6;0,10,10;14,12,6;26,14,7;28,14,6;16,15,7;29,15,10;17,15,6;22,16,7;21,16,8;20,17,9;41,17,9;19,18,7;23,19,6;38,19,8;37,19,10;35,20,6;30,20,10;42,21,8;40,22,6;44,23,8;45,23,7;39,24,10;36,25,8;59,26,6;57,27,8;53,27,6;56,28,6;51,29,7;49,30,10;50,31,8;47,31,6;48,33,8
972	5,9,9;1,10,10;3,10,10;13,11,10;12,12,8;7,13,6;14,13,8;2,13,9;10,14,9;29,14,8;4,15,6;17,16,9;20,17,6;27,18,9;21,18,8;25,19,6;22,21,6;26,23,6;24,23,10;40,23,6;18,24,9;34,24,10;39,26,9;30,26,7;38,27,10;36,27,6;33,28,7;44,31,6;32,31,10;37,32,9;47,32,8;53,35,7;48,35,8;45,35,10;51,36,7;58,37,10;57,37,6;54,37,6;52,38,10;56,40,7
973	12,7,8;9,7,6;2,8,6;3,8,7;8,9,7;7,9,8;6,10,10;0,10,9;14,11,8;13,13,6;18,13,8;22,14,9;25,14,8;16,14,7;24,15,10;27,16,8;17,17,7;20,19,8;23,20,10;36,20,10;34,21,6;19,22,8;32,24,10;40,24,8;41,25,9;30,25,9;35,25,8;31,27,9;45,27,7;42,28,8;58,28,7;52,29,8;47,30,7;51,31,10;38,32,9;46,33,7;57,34,9;55,35,9;54,35,8;59,38,6
974	14,8,7;8,9,7;2,10,7;5,10,6;10,10,9;13,11,9;6,11,7;1,12,8;19,12,8;11,13,6;25,13,7;17,14,8;16,15,9;23,17,6;7,20,10;29,23,10;22,25,10;24,25,7;43,25,9;20,26,10;40,27,8;39,27,9;27,28,9;34,29,7;37,30,6;31,30,7;35,31,7;38,32,10;56,32,7;41,34,10;54,34,7;57,34,6;44,36,9;52,36,8;45,36,9;50,37,10;55,37,8;58,38,8;48,39,10;47,40,10
975	1,7,10;13,8,9;2,8,7;14,8,6;7,9,9;0,9,7;10,11,6;12,11,7;6,12,10;8,13,6;23,13,7;24,13,10;22,14,9;28,14,7;19,15,7;25,17,6;20,17,10;16,18,9;29,19,6;39,19,8;40,20,9;33,20,7;42,21,7;41,21,9;36,22,10;37,23,7;27,24,10;44,24,7;34,25,7;56,25,7;31,26,7;57,26,7;46,27,10;52,28,7;47,29,6;59,29,7;45,30,8;50,30,8;53,31,6;54,35,7
976	1,7,6;2,7,10;5,7,8;3,8,9;12,8,7;6,9,6;0,10,7;9,11,8;23,11,6;4,12,6;10,13,6;15,13,6;18,14,8;24,14,6;29,15,10;28,15,7;20,16,10;16,16,10;22,17,9;42,17,10;39,19,7;25,20,10;36,21,10;30,21,9;31,21,10;35,22,6;32,23,6;43,23,8;38,25,10;46,25,8;48,26,9;44,27,9;50,28,8;54,29,10;47,30,7;57,31,9;56,31,9;51,32,8;55,33,10;49,34,6
977	4,7,10;11,7,6;9,8,10;8,10,7;3,11,8;10,12,10;1,13,6;14,14,10;5,15,6;12,16,9;17,17,9;20,18,7;19,18,6;25,18,6;23,19,8;15,19,8;21,21,8;18,21,7;28,22,7;35,23,10;22,24,9;40,24,10;43,25,9;37,25,10;36,26,8;33,28,6;41,29,7;30,30,7;34,30,10;55,31,9;53,31,8;51,33,6;38,34,10;54,35,10;56,35,6;59,36,10;50,37,8;45,38,6;47,40,9;49,43,8
978	13,7,7;4,7,8;5,7,9;0,8,7;14,8,7;2,9,10;1,11,6;11,12,6;9,15,8;16,15,6;21,16,7;28,17,9;15,17,6;8,19,9;27,19,9;26,19,8;23,21,9;25,22,6;24,23,8;32,23,6;19,24,10;34,24,8;40,25,6;41,26,10;38,26,9;42,27,6;36,27,8;43,28,8;44,30,6;57,31,9;35,32,7;54,32,10;49,33,8;47,34,6;50,35,6;51,35,10;56,37,6;59,37,9;45,40,7;53,42,10
979	2,7,9;11,7,7;4,8,6;1,8,7;7,9,10;3,10,7;13,11,7;14,12,8;9,12,8;8,13,9;27,13,6;23,13,8;21,14,6;22,14,7;25,15,9;18,15,6;15,16,10;24,16,7;19,18,9;29,19,7;31,21,6;34,22,10;33,23,10;40,24,10;42,24,9;43,24,7;36,25,7;39,25,8;32,26,9;49,26,7;46,27,7;35,28,9;48,30,10;57,30,7;55,31,6;59,31,8;54,32,8;53,34,6;51,36,9;50,37,10
980	10,7,7;14,7,9;12,9,9;8,9,6;3,10,8;2,10,9;6,11,9;1,12,6;22,12,10;19,13,10;9,14,6;21,14,8;28,16,7;11,17,10;17,18,8;24,21,9;16,22,10;27,22,8;31,22,8;25,23,7;42,24,7;32,24,7;26,26,8;44,27,8;39,28,7;30,28,6;38,30,6;33,31,7;55,31,10;41,32,8;47,32,9;59,34,10;36,35,7;56,36,9;46,37,9;50,37,7;45,38,10;58,38,7;57,39,10;54,40,9
981	13,7,8;2,9,9;0,9,8;7,10,7;1,10,6;8,11,10;6,12,9;14,12,8;9,13,8;26,13,8;15,14,8;27,15,9;22,15,6;4,16,6;28,16,6;20,17,10;17,17,10;24,17,7;25,19,7;30,19,6;21,20,9;37,20,10;34,21,6;36,21,9;44,22,8;33,22,10;32,23,8;31,24,9;38,27,6;49,27,9;39,28,9;51,28,7;58,29,8;59,30,6;45,30,8;46,31,6;57,31,7;53,32,7;55,32,10;48,35,7
982	4,7,10;6,7,6;11,8,6;13,8,9;8,9,7;1,9,10;0,9,6;12,10,7;10,10,10;24,11,7;23,13,9;15,14,10;16,14,7;9,15,6;20,15,8;17,15,8;28,16,10;26,16,9;39,16,7;18,17,9;27,19,6;31,19,7;43,19,7;36,20,10;37,20,8;40,23,6;33,23,9;41,24,7;50,24,10;57,25,6;32,26,6;45,26,7;53,28,8;51,28,8;52,29,6;48,29,6;30,30,6;46,30,10;56,32,9;54,33,10
