1196	14,13,6;7,13,9;0,14,7;6,15,10;2,16,7;9,16,7;8,17,8;12,17,6;29,18,10;5,20,6;19,21,8;28,22,8;26,22,9;10,23,6;15,25,6;21,26,9;25,26,7;16,27,6;27,28,9;33,28,10;44,29,8;20,30,7;39,30,7;30,31,10;35,31,6;41,32,8;38,33,10;37,34,10;34,34,7;43,35,8;50,36,10;51,37,10;49,38,8;56,38,10;45,39,8;57,40,7;59,41,9;46,41,7;54,42,6;48,43,6
1197	6,13,8;3,14,10;13,14,10;10,15,9;4,15,9;8,16,10;0,16,8;9,17,6;27,17,10;12,18,10;2,19,10;21,20,7;22,21,6;29,21,8;18,22,8;15,22,8;25,24,6;17,24,9;26,25,8;33,26,6;31,27,9;43,27,10;40,28,9;30,31,6;19,32,9;35,33,8;38,33,10;41,33,8;36,34,9;48,34,9;32,35,8;54,35,6;52,36,6;59,37,9;55,37,7;46,38,8;49,38,8;58,38,7;56,41,9;57,45,6
1198	12,13,6;14,13,10;11,14,9;6,14,9;8,15,10;2,15,10;13,16,8;1,16,8;7,17,7;22,17,7;0,19,7;16,19,8;28,20,8;21,20,6;18,21,9;27,21,8;24,21,8;26,22,9;19,23,7;40,23,7;42,25,6;34,26,6;20,27,6;37,27,9;33,28,7;41,28,9;39,28,9;31,29,10;43,29,9;57,29,10;46,31,10;53,32,8;59,33,10;52,34,7;38,35,7;49,36,9;55,37,10;48,37,7;58,39,7;50,40,8
1199	9,13,9;6,14,10;13,14,10;8,15,8;11,15,10;4,16,8;7,17,9;10,17,6;12,18,10;27,18,8;2,19,6;20,21,8;29,21,9;21,22,8;22,22,7;28,23,9;25,24,9;18,24,10;26,25,7;24,26,10;35,26,7;36,26,7;41,27,7;43,27,9;33,29,6;40,30,7;42,31,9;39,32,6;51,32,6;37,33,8;47,33,7;53,33,10;34,34,8;50,34,9;52,35,7;45,37,6;49,37,6;58,38,9;55,39,6;56,40,7
1200	8,14,10;14,15,6;10,15,10;12,16,6;4,17,8;3,18,10;2,18,9;6,19,6;7,19,10;5,20,6;16,20,10;21,22,7;20,23,6;25,24,6;24,24,6;22,25,9;17,25,9;19,26,7;30,26,9;27,27,9;38,27,10;15,29,10;40,29,6;34,30,7;36,31,9;39,31,6;31,32,6;33,33,10;47,33,8;37,34,6;54,34,10;42,35,9;45,35,7;49,35,9;57,39,7;59,40,10;51,40,10;55,41,7;53,42,7;52,44,10
1201	13,13,10;5,14,9;11,15,7;0,16,8;6,17,9;8,17,8;2,18,7;1,18,10;12,19,9;21,19,9;24,20,9;9,21,9;28,23,8;19,23,6;22,23,8;29,24,7;15,25,7;27,26,9;26,27,8;32,27,6;17,28,6;31,28,9;42,28,7;41,29,7;37,29,8;40,30,6;43,31,8;35,32,8;36,32,6;51,32,6;54,33,6;30,34,10;53,34,7;56,34,7;55,35,8;45,36,7;47,37,7;57,38,8;59,39,10;50,40,10
1202	5,13,8;13,14,6;2,15,6;8,16,7;4,17,7;3,18,6;11,19,10;1,20,7;27,20,8;9,21,8;17,21,7;20,22,7;26,23,9;29,23,7;7,24,10;18,24,6;28,25,10;21,26,9;19,27,9;40,27,9;24,28,10;39,28,7;34,28,8;36,29,6;42,29,7;35,30,8;33,31,6;44,31,9;32,32,8;58,32,6;30,33,9;56,33,6;57,33,6;46,34,7;51,34,10;49,34,7;47,37,9;45,38,9;55,39,10;54,40,8
1203	3,13,8;14,14,7;8,15,7;1,17,8;10,17,10;4,17,6;11,18,6;7,19,7;2,20,8;28,21,7;0,23,8;29,26,9;18,27,9;24,28,8;25,28,6;22,29,6;16,29,9;17,30,10;23,31,7;34,31,7;26,32,8;42,32,7;40,33,10;35,33,8;33,34,10;32,36,10;36,36,6;39,37,7;58,37,9;41,38,7;49,38,9;31,39,8;50,39,10;55,40,9;56,40,10;59,41,9;57,41,8;54,43,7;47,43,8;45,44,9
1204	4,13,9;6,13,10;10,14,10;3,15,6;8,16,8;12,16,10;13,17,10;0,18,7;2,20,10;25,20,6;27,20,6;9,22,7;28,22,7;26,24,10;17,25,10;16,26,10;18,27,9;22,27,7;20,28,10;31,28,10;43,28,10;19,29,6;41,29,7;33,30,6;44,31,6;32,32,8;39,33,7;38,33,10;30,34,9;46,34,8;40,35,8;45,36,9;50,36,7;55,37,9;49,38,9;51,38,9;52,38,9;59,39,7;53,40,7;47,42,6
1205	6,13,6;3,13,6;2,14,6;10,14,7;13,15,8;5,16,9;8,16,9;7,17,7;25,17,7;12,18,6;28,19,7;9,20,6;17,20,9;20,20,7;22,23,9;24,23,6;16,24,7;21,25,8;43,26,6;33,28,10;18,29,7;32,29,6;29,30,7;41,31,10;37,31,6;44,32,7;40,33,7;42,35,6;38,36,10;49,37,10;39,38,8;55,40,10;51,41,7;47,41,6;54,41,9;53,43,8;45,43,8;46,45,6;58,46,6;48,48,8
1206	0,13,6;6,13,7;4,14,9;10,14,8;1,15,8;9,16,10;3,16,8;2,17,8;19,18,7;17,20,10;7,21,6;20,21,6;5,23,9;22,23,9;26,26,10;18,27,8;16,27,7;25,28,7;21,29,7;32,29,6;42,30,8;39,30,7;38,31,8;23,32,8;35,32,10;36,33,6;43,33,10;31,33,7;40,34,10;49,34,10;54,34,9;44,35,10;56,37,9;50,37,7;47,37,8;55,38,7;59,38,8;46,40,8;45,40,8;52,41,7
1207	6,14,6;5,15,6;7,15,6;4,16,10;1,16,8;3,17,10;13,17,8;2,18,10;14,19,7;25,19,10;24,20,7;16,20,8;10,21,9;27,21,9;20,22,6;29,24,10;15,24,8;21,25,6;35,25,8;22,26,9;34,26,9;39,27,8;44,28,8;33,29,8;28,30,9;37,31,9;36,34,10;43,35,6;52,35,9;40,36,6;58,36,8;59,37,10;30,38,8;48,38,7;47,40,6;55,42,6;50,43,8;56,44,10;46,45,6;53,48,7
1208	7,13,6;10,13,9;9,14,9;8,14,10;12,15,10;11,16,10;3,17,10;0,18,10;6,20,9;22,20,6;2,21,9;15,22,6;27,22,10;19,22,6;24,23,8;23,24,6;18,25,8;29,25,8;25,27,9;37,27,8;35,27,8;34,28,7;42,29,8;17,30,7;36,31,9;44,31,7;31,32,9;38,32,6;43,33,9;40,35,7;50,35,7;48,36,6;52,37,7;56,37,10;57,38,9;59,40,10;46,40,10;47,41,8;51,42,7;54,43,8
1209	2,13,8;6,13,8;3,14,10;11,15,10;10,16,8;7,16,8;8,17,10;14,18,9;5,18,7;13,19,9;20,20,10;26,20,10;15,21,7;23,21,8;21,22,7;28,23,8;17,23,8;16,24,8;27,24,10;24,25,10;39,25,7;35,26,9;33,26,8;31,31,9;32,31,8;42,32,8;41,32,6;34,33,6;57,33,10;30,34,10;45,34,6;49,34,9;59,35,9;48,37,8;58,37,6;37,38,7;54,38,10;47,39,7;52,40,6;51,42,10
1210	1,13,9;11,15,6;4,15,8;14,17,10;12,17,7;8,18,6;6,18,7;9,19,8;0,21,9;21,21,10;10,22,8;19,22,8;18,22,8;26,23,9;24,23,6;28,24,7;22,24,10;20,25,9;42,25,10;31,26,10;25,27,9;38,28,6;33,28,10;16,29,9;44,29,8;34,30,8;43,30,6;39,31,9;59,31,9;32,32,7;37,33,9;49,34,10;57,34,7;55,34,8;45,36,7;56,36,8;51,37,7;58,38,9;50,38,7;46,40,7
1211	10,13,7;3,13,6;1,13,10;4,14,6;14,15,6;6,15,9;8,17,8;5,19,7;19,20,8;9,21,6;20,22,8;11,23,10;29,23,9;27,24,9;25,24,9;22,25,10;16,25,6;21,25,6;28,26,8;43,26,8;15,27,10;37,28,9;39,28,6;32,29,6;40,29,8;36,31,9;35,32,7;41,32,7;34,33,6;59,33,7;55,34,8;52,34,7;42,36,9;58,36,8;50,37,9;48,37,7;53,37,6;54,38,8;45,39,7;57,40,6
1212	2,13,6;1,14,9;6,15,10;13,15,7;14,16,10;8,17,7;4,17,7;7,18,8;9,18,9;18,18,6;10,19,7;29,19,8;15,20,6;16,21,8;25,21,10;17,24,6;27,25,9;22,25,10;32,26,8;28,27,6;31,27,10;38,28,10;33,29,8;41,29,7;21,30,9;34,31,6;36,32,10;30,33,7;56,33,9;40,34,9;45,34,9;50,34,6;37,35,6;47,36,6;49,36,8;53,37,6;52,37,9;48,38,9;58,39,7;59,40,10
1213	10,13,6;7,13,8;4,14,9;13,15,6;5,15,7;3,15,6;6,16,10;0,16,6;8,17,8;21,17,9;18,19,9;19,19,8;27,20,9;9,21,7;16,22,9;25,23,6;23,24,8;26,25,10;20,25,6;33,27,9;34,28,10;32,28,6;17,29,10;37,29,8;38,29,7;40,31,10;41,31,7;36,32,9;30,33,7;51,33,7;54,34,7;53,34,6;49,35,8;56,35,9;42,37,8;46,37,9;45,38,9;47,38,10;52,39,6;59,40,10
1214	9,13,7;12,13,10;14,14,10;3,15,7;0,16,8;10,16,9;11,17,9;2,17,8;24,17,6;4,18,9;28,19,8;26,19,8;6,20,10;15,20,10;22,21,7;27,22,8;29,25,6;20,25,9;16,26,7;18,27,7;38,28,7;41,29,10;35,30,6;33,31,10;43,31,10;32,32,9;40,33,8;34,35,9;42,37,6;56,37,9;30,40,6;47,41,6;53,41,7;46,42,9;59,42,8;45,44,7;58,45,8;55,45,10;54,46,6;51,48,10
1215	14,13,8;8,14,8;9,14,6;2,14,9;1,15,7;4,15,8;5,15,10;10,16,7;25,16,10;0,17,10;22,19,6;20,19,9;23,20,10;7,21,7;16,21,9;19,23,7;17,25,8;15,25,8;18,26,7;40,26,10;36,26,7;30,27,9;27,29,10;41,29,8;42,29,9;33,30,7;43,31,6;37,32,10;32,32,10;59,32,8;45,33,6;54,35,8;58,35,7;34,36,7;46,36,9;56,37,9;49,38,7;55,38,7;53,40,9;57,42,6
1216	1,13,8;7,13,9;9,15,8;10,15,10;3,16,7;6,17,7;4,17,7;13,18,8;0,19,10;14,20,8;19,20,10;18,21,10;24,21,10;29,22,7;16,23,8;26,23,9;23,26,10;28,26,10;15,27,6;42,27,9;35,29,6;44,33,8;31,33,10;17,34,8;33,34,6;38,34,10;37,35,6;36,38,9;34,38,8;52,38,8;55,39,8;45,40,9;39,41,9;54,41,8;50,42,7;47,43,7;53,44,8;51,46,10;48,47,10;56,48,10
1217	3,13,9;10,13,10;7,14,8;14,15,6;4,15,9;11,16,8;5,16,10;13,17,10;2,17,6;22,19,8;8,21,6;16,21,9;28,22,9;20,23,9;24,24,8;27,25,9;15,25,8;25,26,8;17,26,9;44,28,6;19,29,6;42,29,10;43,30,7;32,30,7;37,31,10;39,31,8;36,32,6;34,33,7;38,33,8;31,34,8;46,34,10;54,34,10;47,35,7;48,35,10;53,37,6;55,38,7;49,38,9;59,38,9;51,39,7;58,44,6
1218	2,13,8;0,13,8;6,14,7;11,14,7;8,14,8;10,15,9;12,16,9;1,16,7;7,17,9;28,17,7;5,19,7;25,19,10;27,20,10;17,20,7;26,21,10;21,21,7;22,21,9;16,22,9;24,22,9;29,23,8;40,25,10;38,27,8;31,27,10;43,28,8;36,28,8;41,29,9;42,29,10;32,29,10;53,30,9;30,31,9;55,31,6;56,32,9;52,32,10;35,33,10;54,34,7;51,35,9;58,36,10;47,37,8;50,37,8;59,38,9
1219	7,13,7;4,13,8;2,14,9;14,15,7;12,16,6;5,17,10;9,17,7;0,18,10;3,18,9;13,19,7;27,19,6;29,20,6;28,20,7;15,20,6;19,21,6;25,23,10;16,24,6;26,25,7;20,25,7;42,25,8;41,26,10;35,26,8;38,27,7;33,28,8;24,29,6;31,29,7;40,29,6;30,31,9;44,32,9;37,33,7;56,33,7;49,34,9;45,34,10;55,35,6;53,37,10;46,37,6;54,40,8;51,40,8;58,42,8;57,43,7
1220	14,13,8;6,14,10;2,14,9;13,15,8;4,15,9;1,17,7;9,17,7;3,17,10;10,18,8;16,19,8;5,20,9;17,20,9;19,20,10;20,21,6;27,22,8;18,22,9;21,23,8;22,23,10;15,25,9;34,25,10;35,25,9;40,26,6;23,27,9;39,27,9;36,28,9;31,29,8;41,29,9;38,30,8;42,31,8;37,32,10;56,32,6;54,32,9;49,33,10;57,33,6;55,34,8;48,34,8;59,34,9;58,35,8;50,39,6;53,40,8
1221	
1222	14,13,6;11,14,9;0,15,8;1,15,10;4,15,9;13,16,7;12,16,10;6,17,10;27,18,9;3,19,10;29,19,10;17,19,7;25,20,6;2,21,10;21,22,6;19,23,8;23,23,7;15,24,9;26,25,10;36,25,6;43,27,9;31,27,7;16,28,9;33,28,10;40,29,8;42,31,10;37,31,8;41,32,9;45,32,8;38,33,6;47,34,6;59,34,8;32,35,7;52,35,7;55,36,9;53,37,8;48,37,7;50,38,6;49,38,6;56,40,10
1223	12,13,7;11,14,7;1,15,8;9,15,7;5,16,8;13,16,10;4,17,7;0,17,10;22,18,10;3,19,10;19,19,7;18,20,6;24,21,7;29,21,10;8,22,7;23,22,10;25,22,7;28,23,8;20,23,10;31,25,7;32,26,9;17,27,9;42,27,8;36,28,7;37,28,10;30,28,10;44,29,8;39,31,8;40,31,6;43,32,7;56,32,9;48,33,7;55,33,8;58,34,9;51,34,10;45,34,9;59,35,8;52,37,10;54,38,7;49,39,7
1224	10,13,7;14,13,9;11,13,10;3,14,10;8,14,9;9,15,10;1,15,6;5,16,8;12,17,9;19,17,9;0,19,9;17,19,8;24,20,7;22,20,10;16,21,7;21,21,7;27,21,9;20,22,6;23,22,6;30,22,6;36,25,8;34,25,6;26,26,6;40,26,7;44,27,10;31,28,7;39,28,6;43,28,9;42,29,10;50,29,6;46,31,7;55,31,9;58,32,10;45,33,6;57,33,6;51,34,10;48,35,7;37,37,6;47,37,6;53,38,6
1225	7,13,7;4,13,7;9,15,10;2,15,6;14,15,8;8,16,8;13,16,8;12,16,7;0,17,10;19,17,8;27,19,6;24,20,8;26,21,8;3,22,9;28,22,8;18,23,8;25,23,7;21,24,10;20,24,8;17,25,7;32,25,10;43,25,9;41,27,8;44,28,8;35,28,9;40,29,6;33,31,9;30,31,10;50,31,7;38,32,6;58,32,10;48,32,10;37,33,7;49,33,10;55,33,10;57,34,8;46,37,6;53,38,10;59,39,7;52,40,10
1226	5,13,6;1,14,6;0,14,7;14,15,10;3,15,7;7,16,6;12,18,8;10,18,10;27,18,7;4,19,7;22,19,9;2,20,10;25,21,7;23,21,6;29,22,6;21,23,9;18,24,7;26,25,9;24,26,6;19,27,9;38,27,7;32,27,7;37,28,6;36,29,10;44,29,10;40,30,10;33,30,7;43,31,7;39,31,7;53,31,10;35,32,10;58,32,7;49,33,7;52,33,7;55,34,8;54,34,10;50,35,7;56,37,9;48,40,6;45,42,10
1227	8,13,8;1,13,6;7,13,10;5,14,6;6,16,10;2,16,10;10,17,7;14,17,10;21,18,8;4,19,8;26,19,9;0,20,8;15,21,9;25,21,8;16,22,8;17,23,9;27,24,10;28,24,6;18,25,6;32,25,6;34,25,10;24,26,7;43,27,6;30,27,8;42,27,10;41,28,6;35,28,6;33,29,9;31,31,8;53,31,6;44,33,10;58,38,10;49,38,9;56,38,8;59,39,7;55,39,6;45,41,7;48,41,6;50,43,9;51,44,9
1228	1,13,7;0,14,9;7,15,8;2,16,6;3,16,7;9,17,6;4,17,7;8,18,6;12,19,7;20,19,9;22,19,6;11,20,8;24,20,9;29,21,7;18,21,10;19,21,6;26,24,9;23,24,7;21,26,6;39,26,6;28,27,7;37,27,7;41,28,6;43,29,6;44,31,8;36,33,10;34,33,6;40,34,7;30,35,8;38,37,8;50,38,9;48,38,10;46,39,10;51,39,8;55,40,9;59,41,6;52,41,6;49,41,8;53,42,6;54,43,10
1229	10,13,6;4,14,8;13,14,7;3,14,9;5,15,10;6,16,9;12,16,9;11,17,6;8,17,8;18,17,7;24,19,8;27,19,7;25,20,6;23,20,10;2,21,9;19,22,9;29,23,9;15,24,10;33,24,6;16,26,7;31,27,9;41,27,6;17,28,6;38,28,10;37,28,7;35,30,7;40,30,10;30,31,9;39,32,6;46,32,6;53,32,10;34,33,8;58,34,10;56,34,8;52,34,10;49,35,8;57,35,9;51,37,7;54,38,9;59,40,6
1230	9,13,8;10,13,10;1,14,8;5,15,10;14,15,8;0,16,6;3,17,9;2,18,8;11,18,8;24,20,7;12,21,8;18,21,9;15,22,8;25,23,7;28,23,10;20,24,9;17,24,10;16,24,6;32,25,6;42,26,6;19,27,9;39,27,6;21,28,9;31,28,6;40,29,6;38,29,7;34,30,10;33,30,6;57,31,6;36,32,10;52,32,10;50,33,7;51,34,10;53,35,7;56,35,9;37,36,7;48,36,6;45,36,10;47,37,6;49,41,6
1231	3,13,7;0,14,8;4,14,7;14,15,8;9,15,6;6,16,7;13,16,10;11,16,10;12,17,6;24,17,7;10,19,6;21,19,7;20,19,8;28,20,7;18,21,8;27,22,8;25,22,7;23,23,8;17,24,9;38,24,7;26,25,7;30,25,9;31,25,6;35,26,6;37,27,6;32,30,9;34,31,6;40,33,10;42,35,9;48,35,7;41,36,9;59,36,7;45,36,6;57,37,7;47,37,8;51,38,9;49,38,6;54,40,9;58,41,6;50,42,6
1232	10,13,7;9,13,10;0,13,9;6,14,10;2,14,7;5,16,7;1,16,9;13,16,6;12,17,9;19,18,6;11,19,8;23,20,7;20,20,7;26,20,7;17,21,9;21,22,8;16,23,10;24,24,6;35,24,7;25,25,6;43,25,8;15,26,10;36,26,10;38,26,8;30,27,10;31,27,10;37,28,6;34,28,9;40,30,10;33,31,10;59,32,7;50,33,9;48,33,10;58,34,6;49,35,7;52,36,9;57,37,8;46,38,9;55,38,9;56,40,7
1233	4,14,9;7,14,7;13,15,8;11,15,10;9,16,9;6,17,7;12,17,8;1,18,9;3,19,8;22,20,6;28,20,7;29,22,6;15,22,9;25,23,8;14,25,9;21,25,6;24,25,7;16,26,8;34,26,7;19,27,7;39,28,10;43,28,6;26,29,6;41,29,7;37,31,10;44,32,10;30,32,7;32,33,7;42,34,7;38,35,9;52,35,6;54,37,7;49,38,10;45,39,7;51,40,7;53,41,9;55,42,7;50,42,7;47,44,6;57,49,6
1234	7,13,10;11,13,7;10,14,10;13,14,6;1,14,7;9,15,9;0,15,7;4,16,7;14,16,9;17,16,10;8,19,9;16,19,7;26,19,10;25,20,8;15,20,8;20,20,10;27,22,10;28,23,7;19,23,9;34,24,6;21,26,6;39,26,6;44,26,6;31,27,9;35,28,6;30,29,9;37,29,10;38,30,7;41,30,9;58,31,7;51,32,10;54,34,7;32,35,7;49,35,6;59,35,8;53,36,9;52,37,9;47,37,8;56,38,10;55,39,9
1235	6,13,8;13,13,10;0,14,8;5,15,10;9,15,6;4,16,6;14,16,6;8,16,6;12,17,10;21,17,10;1,19,7;25,19,7;29,19,8;27,21,7;28,22,7;23,23,6;16,24,7;15,25,8;18,27,10;43,27,9;30,28,9;36,29,8;39,30,8;37,31,9;42,32,6;31,33,7;24,35,10;35,35,10;49,35,10;44,36,9;48,36,10;52,36,6;40,37,6;58,37,9;54,37,6;45,38,6;53,40,7;46,41,6;47,42,10;51,43,6
1236	1,13,9;11,13,10;7,14,9;6,15,10;9,15,8;12,16,7;5,16,9;8,16,6;0,17,6;17,18,7;21,19,10;20,19,9;4,20,10;26,20,7;16,21,9;25,22,10;19,22,9;18,23,7;27,24,7;32,24,8;29,25,6;38,26,7;43,26,8;36,27,9;30,27,8;37,28,6;34,29,7;39,29,10;35,30,9;33,31,6;52,31,9;45,32,8;55,32,8;53,33,9;46,34,9;49,34,7;51,34,10;58,35,9;56,35,10;47,38,6
1237	2,13,10;1,13,9;4,14,6;6,15,6;13,15,10;8,16,8;10,17,9;12,17,10;9,18,6;18,18,9;14,19,6;25,19,8;17,20,8;19,20,8;23,21,6;29,21,7;22,23,9;16,24,9;20,25,9;36,25,6;24,26,6;31,26,9;41,27,9;30,28,9;39,29,8;38,29,7;33,30,9;40,31,9;44,32,7;51,33,6;59,33,7;55,34,9;52,35,9;58,35,8;57,36,7;34,37,7;46,37,9;48,38,6;50,39,8;47,40,10
1238	0,13,8;14,14,8;7,14,6;2,15,8;12,15,8;10,16,7;13,16,8;5,16,6;3,17,7;28,17,8;6,19,9;29,20,10;27,21,7;19,21,7;21,21,9;16,22,8;26,22,7;23,23,8;15,24,10;41,24,6;30,25,6;37,26,8;33,27,8;31,27,8;36,29,9;20,30,7;43,32,6;34,33,8;45,33,9;40,34,10;50,34,7;53,35,10;46,36,10;52,36,10;49,37,8;44,38,10;58,39,6;48,41,9;57,43,9;56,44,10
1239	
1240	3,13,6;2,13,10;6,15,7;13,15,9;11,16,10;9,17,7;10,18,7;1,19,9;5,19,7;23,19,9;20,20,9;4,22,8;22,23,6;26,24,9;27,24,9;29,25,7;24,28,8;16,29,7;19,30,7;43,30,8;31,30,9;44,31,6;28,32,6;34,32,9;41,34,10;39,35,10;36,35,6;30,35,8;40,36,6;53,36,9;55,36,7;35,37,10;47,38,6;51,40,7;56,40,6;45,41,8;54,41,10;57,43,8;59,44,7;50,49,7
1241	6,13,10;1,13,10;10,14,6;3,14,6;9,15,9;7,15,10;5,16,9;12,17,6;8,18,8;20,18,9;27,19,7;11,20,9;15,20,8;16,21,10;21,22,7;25,23,8;29,24,8;17,25,6;26,25,7;22,26,7;33,26,10;37,27,7;39,28,6;31,29,8;38,30,7;32,31,7;34,31,7;44,31,10;40,32,7;36,33,6;57,33,9;55,33,8;54,35,7;56,35,10;53,35,7;52,37,7;50,37,8;47,38,6;51,38,9;49,39,10
1242	14,13,7;13,14,9;7,14,7;11,15,8;6,15,8;3,17,6;5,18,10;4,18,8;22,18,6;8,19,10;19,20,8;12,21,9;16,21,6;23,22,9;18,23,6;17,23,10;20,24,10;28,24,10;24,25,7;42,25,6;27,26,10;37,26,10;35,27,6;39,28,10;31,29,6;40,29,6;41,30,9;38,31,8;43,31,7;46,31,8;59,32,8;48,33,7;34,34,10;58,36,7;57,36,7;53,37,10;50,37,9;56,38,6;54,38,9;45,44,9
1243	6,13,7;11,14,7;7,14,7;10,15,6;12,17,9;13,17,9;14,20,8;4,20,10;8,21,8;25,22,10;1,23,7;22,23,8;19,24,10;28,24,6;20,25,10;17,25,7;21,26,7;27,26,8;18,27,7;37,27,8;23,28,6;33,28,7;31,29,10;34,29,10;44,31,7;40,31,9;30,32,8;42,33,6;39,33,6;47,34,10;45,35,7;41,36,10;50,36,8;46,36,10;58,37,9;56,37,6;49,38,10;53,38,10;54,40,10;57,42,8
1244	11,13,10;6,14,9;10,14,8;12,15,10;1,15,8;14,16,10;9,16,8;8,17,8;2,18,9;0,19,6;15,19,9;28,20,9;27,20,6;20,20,6;17,21,7;23,21,7;18,23,9;22,25,6;21,25,10;24,26,6;35,26,9;44,27,10;38,27,7;30,28,7;40,29,9;41,29,10;42,30,8;37,31,8;31,33,6;32,34,10;55,34,10;59,35,9;57,36,6;46,37,8;45,37,8;51,38,7;54,38,8;56,38,8;58,39,9;50,41,9
1245	13,13,7;7,13,8;1,13,8;12,14,6;3,16,7;8,17,10;11,17,10;2,18,8;5,19,6;14,21,7;29,21,10;27,21,8;17,23,7;28,23,6;22,24,8;16,24,10;19,25,8;23,25,7;35,25,6;15,26,8;21,27,9;39,28,10;38,29,7;42,29,8;33,30,6;40,31,7;41,31,9;32,32,6;30,32,6;51,32,8;50,33,10;49,33,8;43,35,8;46,35,10;58,36,9;59,37,10;57,37,6;53,37,8;56,38,9;48,41,6
1246	14,13,6;7,14,6;12,14,6;13,15,8;9,16,7;5,16,7;1,17,9;0,17,10;8,18,8;28,18,9;11,19,9;22,20,8;23,20,7;17,20,8;18,22,10;26,23,8;16,24,8;29,24,9;25,25,8;42,25,10;27,26,10;44,28,7;40,29,10;37,30,7;39,32,7;34,32,8;35,33,6;43,34,7;33,35,7;46,35,6;51,37,10;36,38,9;52,38,9;48,38,9;56,39,8;47,40,10;57,40,10;50,41,7;54,42,8;58,44,10
1247	12,13,8;7,13,6;11,14,6;14,14,8;8,15,9;5,15,7;6,16,10;9,16,6;0,18,10;21,18,6;25,19,8;17,20,10;22,20,8;3,22,6;27,23,7;23,23,10;24,24,6;16,24,8;31,24,8;15,25,6;35,25,6;33,26,10;32,26,8;19,27,6;37,27,9;44,28,7;39,28,6;30,29,10;42,31,6;34,32,10;50,33,10;55,34,7;47,35,8;49,35,8;52,37,10;48,38,8;51,38,6;58,39,7;45,40,9;57,42,9
1248	12,15,7;8,15,6;3,16,8;6,17,6;9,18,8;0,19,9;11,20,8;4,21,6;2,21,10;1,22,8;24,23,7;28,23,6;19,23,9;21,24,10;23,25,10;25,25,6;22,26,6;18,26,6;26,27,8;42,27,10;38,27,9;39,28,10;37,28,9;27,29,8;44,31,9;33,31,8;31,32,7;41,33,10;34,33,7;53,34,8;32,35,10;47,35,9;49,36,6;55,37,9;51,37,8;59,38,6;57,39,9;58,40,7;50,41,8;52,42,7
1249	7,13,7;6,13,6;9,14,8;0,14,8;2,15,7;12,15,9;8,15,7;5,16,7;13,16,8;22,16,7;1,20,8;18,20,9;17,22,10;29,22,6;28,23,9;21,25,9;23,25,8;26,26,7;15,27,7;38,27,8;24,28,9;32,29,7;33,30,6;35,30,7;43,31,7;37,31,6;36,32,8;44,32,7;30,33,6;42,34,9;46,34,10;48,35,8;45,35,7;47,36,9;49,37,7;54,37,8;58,38,10;57,38,7;56,39,8;59,43,6
1250	0,13,9;9,14,9;12,15,10;3,16,10;4,16,9;8,17,8;11,17,8;14,18,9;5,19,6;20,19,9;2,22,10;22,22,8;24,23,7;21,23,7;18,23,6;29,24,7;27,24,9;23,24,7;26,25,7;39,25,7;19,26,10;40,26,8;31,27,7;38,27,9;41,28,9;35,29,8;42,29,6;32,30,8;34,31,6;48,31,8;47,32,6;55,32,8;43,33,6;46,33,7;53,33,9;56,34,10;54,35,9;58,35,8;49,37,10;59,38,8
1251	8,13,8;1,14,9;11,14,7;5,14,7;0,15,9;9,15,9;13,16,9;2,17,6;10,18,6;22,18,6;3,19,9;27,20,9;26,20,10;19,20,7;15,21,7;21,22,7;25,23,9;28,23,6;38,23,10;23,24,9;31,25,7;34,25,6;16,26,8;32,27,9;44,28,10;43,30,10;37,31,10;42,31,8;55,31,7;35,32,8;49,33,10;58,34,8;52,34,8;59,35,10;41,36,6;47,36,10;57,37,8;56,38,10;45,38,8;54,39,8
1252	11,13,8;5,14,7;14,14,7;6,15,7;1,15,10;9,16,9;12,17,8;7,18,8;8,18,6;15,18,9;3,20,7;22,20,9;24,21,8;23,21,8;17,22,8;27,23,7;19,24,8;18,25,10;16,26,9;44,26,8;39,26,8;20,27,9;41,27,8;34,28,6;31,29,10;33,30,6;42,30,6;30,31,6;46,31,8;59,32,9;43,33,10;50,33,10;52,33,10;38,34,9;58,34,8;45,35,6;54,35,6;48,38,8;49,38,9;47,39,10
1253	
1254	12,13,6;1,13,7;9,13,10;5,14,6;0,14,7;10,16,9;8,16,8;3,17,8;11,17,10;14,18,9;18,19,8;22,19,9;23,20,9;21,20,9;17,21,8;28,22,6;25,23,10;19,23,6;16,24,8;20,26,9;31,26,8;37,26,8;36,28,10;38,28,7;32,30,7;40,30,10;34,31,7;39,32,9;30,33,7;57,33,9;59,35,10;53,36,8;48,37,6;33,38,10;56,38,7;47,39,6;49,39,7;50,39,8;52,42,6;46,45,7
1255	8,14,10;0,14,10;5,15,10;9,15,8;3,16,8;12,16,8;1,18,9;7,18,6;10,19,7;16,19,9;6,20,10;22,20,6;19,21,9;18,21,7;17,22,6;26,22,8;23,23,6;24,23,7;20,25,6;43,25,10;27,26,6;32,26,7;38,27,8;34,28,6;44,28,9;40,28,6;41,31,9;42,32,8;39,32,8;56,32,6;46,33,10;30,34,6;59,34,6;53,35,9;52,35,7;57,35,8;48,37,7;49,37,7;45,39,9;54,40,10
